Jenis_Kelamin,Usia,TB,BB,BMI,Kelas
0.0,0.3939393939393939,0.6521739130434785,0.7419354838709676,0.7945065685708493,3
1.0,0.787878787878788,0.9130434782608696,0.12903225806451613,0.0,4
0.0,0.5454545454545455,0.9782608695652177,0.16129032258064513,0.0054130467634608825,4
0.0,0.18181818181818177,0.5217391304347827,0.032258064516129004,0.0631019808108163,4
0.0,0.8787878787878788,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
0.0,0.18181818181818177,0.5217391304347827,0.032258064516129004,0.0631019808108163,4
1.0,0.787878787878788,0.9130434782608696,0.12903225806451613,0.0,4
1.0,0.787878787878788,0.9130434782608696,0.12903225806451613,0.0,4
1.0,0.24242424242424243,0.7173913043478262,0.11290322580645162,0.06501787220140187,4
0.0,0.787878787878788,0.9782608695652177,0.16129032258064513,0.0054130467634608825,4
0.0,0.787878787878788,0.9782608695652177,0.16129032258064513,0.0054130467634608825,4
0.0,0.5454545454545455,0.9782608695652177,0.16129032258064513,0.0054130467634608825,4
1.0,0.24242424242424243,0.7173913043478262,0.11290322580645162,0.06501787220140187,4
1.0,0.787878787878788,0.9130434782608696,0.12903225806451613,0.0,4
0.0,0.787878787878788,0.9782608695652177,0.16129032258064513,0.0054130467634608825,4
0.0,0.18181818181818177,0.5217391304347827,0.032258064516129004,0.0631019808108163,4
0.0,0.18181818181818177,0.5217391304347827,0.032258064516129004,0.0631019808108163,4
1.0,0.787878787878788,0.9130434782608696,0.12903225806451613,0.0,4
0.0,0.8787878787878788,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
0.0,0.18181818181818177,0.5217391304347827,0.032258064516129004,0.0631019808108163,4
1.0,0.24242424242424243,0.7173913043478262,0.11290322580645162,0.06501787220140187,4
0.0,0.5454545454545455,0.9782608695652177,0.16129032258064513,0.0054130467634608825,4
1.0,0.24242424242424243,0.7173913043478262,0.11290322580645162,0.06501787220140187,4
1.0,0.24242424242424243,0.7173913043478262,0.11290322580645162,0.06501787220140187,4
1.0,0.18181818181818177,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
0.0,0.8787878787878788,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
0.0,0.787878787878788,0.9782608695652177,0.16129032258064513,0.0054130467634608825,4
1.0,0.24242424242424243,0.7173913043478262,0.11290322580645162,0.06501787220140187,4
1.0,0.787878787878788,0.9130434782608696,0.12903225806451613,0.0,4
0.0,0.8787878787878788,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
0.0,0.8787878787878788,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
1.0,0.18181818181818177,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
1.0,0.18181818181818177,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
0.0,0.18181818181818177,0.5217391304347827,0.032258064516129004,0.0631019808108163,4
1.0,0.787878787878788,0.9130434782608696,0.12903225806451613,0.0,4
0.0,0.8787878787878788,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
1.0,0.787878787878788,0.9130434782608696,0.12903225806451613,0.0,4
0.0,0.8787878787878788,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
0.0,0.5454545454545455,0.9782608695652177,0.16129032258064513,0.0054130467634608825,4
0.0,0.8787878787878788,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
0.0,0.5454545454545455,0.9782608695652177,0.16129032258064513,0.0054130467634608825,4
1.0,0.787878787878788,0.9130434782608696,0.12903225806451613,0.0,4
1.0,0.18181818181818177,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
0.0,0.5454545454545455,0.9782608695652177,0.16129032258064513,0.0054130467634608825,4
0.0,0.787878787878788,0.9782608695652177,0.16129032258064513,0.0054130467634608825,4
1.0,0.24242424242424243,0.7173913043478262,0.11290322580645162,0.06501787220140187,4
0.0,0.5454545454545455,0.9782608695652177,0.16129032258064513,0.0054130467634608825,4
0.0,0.18181818181818177,0.5217391304347827,0.032258064516129004,0.0631019808108163,4
0.0,0.8787878787878788,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
1.0,0.787878787878788,0.9130434782608696,0.12903225806451613,0.0,4
0.0,0.18181818181818177,0.5217391304347827,0.032258064516129004,0.0631019808108163,4
1.0,0.24242424242424243,0.7173913043478262,0.11290322580645162,0.06501787220140187,4
1.0,0.787878787878788,0.9130434782608696,0.12903225806451613,0.0,4
0.0,0.8787878787878788,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
0.0,0.8787878787878788,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
0.0,0.787878787878788,0.9782608695652177,0.16129032258064513,0.0054130467634608825,4
1.0,0.18181818181818177,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
0.0,0.8787878787878788,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
1.0,0.787878787878788,0.9130434782608696,0.12903225806451613,0.0,4
0.0,0.5454545454545455,0.9782608695652177,0.16129032258064513,0.0054130467634608825,4
1.0,0.787878787878788,0.9130434782608696,0.12903225806451613,0.0,4
0.0,0.5454545454545455,0.9782608695652177,0.16129032258064513,0.0054130467634608825,4
1.0,0.787878787878788,0.9130434782608696,0.12903225806451613,0.0,4
1.0,0.787878787878788,0.9130434782608696,0.12903225806451613,0.0,4
1.0,0.18181818181818177,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
1.0,0.787878787878788,0.9130434782608696,0.12903225806451613,0.0,4
0.0,0.8787878787878788,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
0.0,0.5454545454545455,0.9782608695652177,0.16129032258064513,0.0054130467634608825,4
1.0,0.18181818181818177,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
1.0,0.24242424242424243,0.7173913043478262,0.11290322580645162,0.06501787220140187,4
0.0,0.8787878787878788,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
0.0,0.18181818181818177,0.5217391304347827,0.032258064516129004,0.0631019808108163,4
1.0,0.787878787878788,0.9130434782608696,0.12903225806451613,0.0,4
0.0,0.5454545454545455,0.9782608695652177,0.16129032258064513,0.0054130467634608825,4
1.0,0.18181818181818177,0.8695652173913047,0.19354838709677413,0.08099350360781354,4
1.0,0.24242424242424243,0.7173913043478262,0.11290322580645162,0.06501787220140187,4
